batch,acc,batch,loss,size
91,0.896734,91,0.42019,10
92,0.939155,92,0.313683,10
93,0.942282,93,0.306866,10
94,0.909848,94,0.389721,10
95,0.907149,95,0.411884,10
96,0.968507,96,0.246503,10
97,0.960023,97,0.267023,10
98,0.943852,98,0.308276,10
99,0.921983,99,0.353612,10
100,0.907769,100,0.414799,10
101,0.93589,101,0.325455,10
102,0.927864,102,0.355163,10
103,0.957153,103,0.278038,10
104,0.933331,104,0.356091,10
105,0.949112,105,0.286685,10
106,0.955338,106,0.267228,10
107,0.911225,107,0.417746,10
108,0.921108,108,0.392666,10
109,0.936343,109,0.327541,10
110,0.938852,110,0.327343,10
111,0.950891,111,0.294409,10
112,0.969547,112,0.24381,10
113,0.935073,113,0.342186,10
114,0.878285,114,0.463446,10
115,0.855975,115,0.541218,10
116,0.929122,116,0.344748,10
117,0.937377,117,0.333682,10
118,0.927207,118,0.352189,10
119,0.944743,119,0.307132,10
120,0.929833,120,0.342923,10
121,0.909198,121,0.411241,10
122,0.937176,122,0.328029,10
123,0.939238,123,0.3203,10
124,0.889593,124,0.467943,10
125,0.938465,125,0.323748,10
126,0.936896,126,0.324929,10
127,0.899678,127,0.440761,10
128,0.935053,128,0.321499,10
129,0.917268,129,0.41049,10
130,0.914463,130,0.382676,10
131,0.863891,131,0.538717,10
132,0.929686,132,0.346354,10
133,0.936091,133,0.339001,10
134,0.951742,134,0.306505,10
135,0.919022,135,0.377466,10
136,0.937024,136,0.331571,10
137,0.942963,137,0.308581,10
138,0.932654,138,0.326505,10
139,0.934011,139,0.363381,10
140,0.918836,140,0.358077,10
141,0.914958,141,0.391415,10
142,0.955605,142,0.262525,10
143,0.933391,143,0.343403,10
144,0.938467,144,0.314259,10
145,0.921166,145,0.37192,10
0,0.936626,0,0.320148,10
1,0.903843,1,0.416298,10
2,0.948757,2,0.295345,10
3,0.964497,3,0.249738,10
4,0.92903,4,0.343435,10
5,0.918246,5,0.364744,10
6,0.94168,6,0.307496,10
7,0.946576,7,0.291283,10
8,0.957967,8,0.265855,10
9,0.943854,9,0.317491,10
10,0.934031,10,0.320438,10
11,0.943461,11,0.316728,10
12,0.964926,12,0.251488,10
13,0.921084,13,0.366507,10
14,0.955112,14,0.282475,10
15,0.946301,15,0.295814,10
16,0.961719,16,0.259697,10
17,0.946894,17,0.295384,10
18,0.904925,18,0.423055,10
19,0.94796,19,0.2986,10
20,0.949379,20,0.284466,10
21,0.947637,21,0.293794,10
22,0.907098,22,0.405537,10
23,0.902635,23,0.409326,10
24,0.943465,24,0.308534,10
25,0.897999,25,0.440623,10
26,0.880925,26,0.47981,10
27,0.882245,27,0.475141,10
28,0.943573,28,0.299958,10
29,0.953283,29,0.274365,10
30,0.945863,30,0.298348,10
31,0.911986,31,0.394827,10
32,0.923173,32,0.355802,10
33,0.929758,33,0.353639,10
34,0.927436,34,0.335218,10
35,0.919787,35,0.38044,10
36,0.945088,36,0.297419,10
37,0.934726,37,0.331333,10
38,0.935408,38,0.348619,10
39,0.927962,39,0.346903,10
40,0.894251,40,0.504055,10
41,0.944484,41,0.305758,10
42,0.953488,42,0.306118,10
43,0.946995,43,0.297016,10
44,0.941787,44,0.308137,10
45,0.935982,45,0.341266,10
46,0.884298,46,0.502986,10
47,0.940287,47,0.305866,10
48,0.922858,48,0.359694,10
49,0.935183,49,0.338101,10
50,0.95465,50,0.272041,10
51,0.948502,51,0.297649,10
52,0.909298,52,0.415201,10
53,0.931645,53,0.346393,10
54,0.926573,54,0.358245,10
55,0.929351,55,0.345909,10
56,0.910296,56,0.375468,10
57,0.942716,57,0.301466,10
58,0.917166,58,0.391601,10
59,0.927675,59,0.3498,10
60,0.946941,60,0.294345,10
61,0.904971,61,0.395405,10
62,0.916823,62,0.381514,10
63,0.936343,63,0.32185,10
64,0.926746,64,0.351879,10
65,0.941652,65,0.3194,10
66,0.953424,66,0.29228,10
67,0.953399,67,0.285183,10
68,0.919733,68,0.407845,10
69,0.927139,69,0.36467,10
70,0.955728,70,0.275692,10
71,0.95967,71,0.26784,10
72,0.915486,72,0.399642,10
73,0.929481,73,0.363236,10
74,0.920444,74,0.35997,10
75,0.947968,75,0.295766,10
76,0.938413,76,0.337029,10
77,0.928857,77,0.354829,10
78,0.910964,78,0.393942,10
79,0.949881,79,0.299195,10
80,0.954451,80,0.281085,10
81,0.90808,81,0.401973,10
82,0.939029,82,0.327872,10
83,0.916758,83,0.369581,10
84,0.941755,84,0.303511,10
85,0.950319,85,0.294318,10
86,0.922978,86,0.371746,10
87,0.925282,87,0.3489,10
88,0.94382,88,0.291823,10
89,0.945592,89,0.299993,10
90,0.946056,90,0.305169,10
91,0.944265,91,0.311631,10
92,0.95971,92,0.26311,10
93,0.937837,93,0.344036,10
94,0.935505,94,0.325573,10
95,0.944617,95,0.292035,10
96,0.932803,96,0.332234,10
97,0.953004,97,0.288424,10
98,0.94154,98,0.312963,10
99,0.950469,99,0.277355,10
100,0.927408,100,0.341266,10
101,0.941783,101,0.310622,10
102,0.93588,102,0.327764,10
103,0.920815,103,0.363547,10
104,0.958638,104,0.275047,10
105,0.946834,105,0.297928,10
106,0.942287,106,0.321189,10
107,0.892967,107,0.450951,10
108,0.927653,108,0.363735,10
109,0.945068,109,0.29592,10
110,0.938545,110,0.329924,10
111,0.936462,111,0.321074,10
112,0.920419,112,0.387236,10
113,0.931253,113,0.338359,10
114,0.918994,114,0.364403,10
115,0.918165,115,0.374326,10
116,0.934997,116,0.31985,10
117,0.922786,117,0.342339,10
118,0.952133,118,0.28896,10
119,0.955198,119,0.27025,10
120,0.936476,120,0.331778,10
121,0.966825,121,0.262536,10
122,0.960679,122,0.260415,10
123,0.933263,123,0.349429,10
124,0.947595,124,0.291463,10
125,0.930844,125,0.338341,10
126,0.923219,126,0.361142,10
127,0.934003,127,0.332452,10
128,0.906653,128,0.425484,10
129,0.870668,129,0.516817,10
130,0.909752,130,0.452464,10
131,0.88145,131,0.451698,10
132,0.896738,132,0.481136,10
133,0.854915,133,0.570063,10
134,0.899588,134,0.424959,10
135,0.937754,135,0.341404,10
136,0.933841,136,0.361764,10
137,0.903187,137,0.408253,10
138,0.909413,138,0.38569,10
139,0.901669,139,0.419649,10
140,0.860651,140,0.627743,10
141,0.89561,141,0.470427,10
142,0.896331,142,0.427797,10
143,0.889479,143,0.43171,10
144,0.88492,144,0.495882,10
145,0.92909,145,0.352577,10
0,0.896276,0,0.495599,10
1,0.879957,1,0.568215,10
2,0.909501,2,0.388268,10
3,0.899883,3,0.449067,10
4,0.900092,4,0.445442,10
5,0.913455,5,0.38556,10
6,0.914045,6,0.387231,10
7,0.863989,7,0.592852,10
8,0.92039,8,0.387879,10
9,0.872808,9,0.577515,10
10,0.878516,10,0.549368,10
11,0.870494,11,0.505653,10
12,0.873623,12,0.496079,10
13,0.931239,13,0.347951,10
14,0.936783,14,0.341414,10
15,0.943667,15,0.311833,10
16,0.922553,16,0.363526,10
17,0.910217,17,0.413519,10
18,0.914047,18,0.390985,10
19,0.8882,19,0.508143,10
20,0.913198,20,0.39255,10
21,0.892038,21,0.440521,10
22,0.883389,22,0.493678,10
23,0.943587,23,0.330648,10
24,0.914525,24,0.429601,10
25,0.937247,25,0.320505,10
26,0.836825,26,0.632872,10
27,0.928498,27,0.362717,10
28,0.862128,28,0.542099,10
29,0.925955,29,0.361895,10
30,0.915713,30,0.396802,10
31,0.932215,31,0.346472,10
32,0.906888,32,0.421387,10
33,0.927057,33,0.36253,10
34,0.931563,34,0.342868,10
35,0.863607,35,0.518186,10
36,0.892168,36,0.426158,10
37,0.907691,37,0.420114,10
38,0.896325,38,0.434192,10
39,0.90877,39,0.42718,10
40,0.914021,40,0.435978,10
41,0.903949,41,0.433734,10
42,0.909198,42,0.424671,10
43,0.88767,43,0.457393,10
44,0.892823,44,0.438421,10
45,0.863624,45,0.555832,10
46,0.865014,46,0.646946,10
47,0.919328,47,0.373456,10
48,0.928674,48,0.362394,10
49,0.91537,49,0.452792,10
50,0.877942,50,0.499892,10
51,0.921136,51,0.379656,10
52,0.932655,52,0.332432,10
53,0.892092,53,0.458128,10
54,0.931611,54,0.343198,10
55,0.900266,55,0.459804,10
56,0.928927,56,0.373516,10
57,0.951234,57,0.288256,10
58,0.866395,58,0.527993,10
59,0.877739,59,0.527829,10
60,0.912959,60,0.411663,10
61,0.918396,61,0.372658,10
62,0.901395,62,0.418353,10
63,0.910071,63,0.403491,10
64,0.906159,64,0.417539,10
65,0.925863,65,0.351517,10
66,0.936024,66,0.348749,10
67,0.837879,67,0.628903,10
68,0.911552,68,0.42394,10
69,0.932042,69,0.359385,10
70,0.949781,70,0.307854,10
71,0.909603,71,0.401407,10
72,0.923167,72,0.38058,10
73,0.933219,73,0.353278,10
74,0.940881,74,0.359372,10
75,0.930202,75,0.341785,10
76,0.927029,76,0.365217,10
77,0.962698,77,0.259976,10
78,0.889553,78,0.434928,10
79,0.949791,79,0.309299,10
80,0.919821,80,0.369509,10
81,0.953086,81,0.286939,10
82,0.92135,82,0.373988,10
83,0.908624,83,0.40874,10
84,0.955912,84,0.286833,10
85,0.939342,85,0.322682,10
86,0.941217,86,0.323747,10
87,0.951308,87,0.29867,10
88,0.940237,88,0.322872,10
89,0.8882,89,0.506483,10
90,0.934092,90,0.353899,10
91,0.896329,91,0.448044,10
92,0.932689,92,0.366763,10
93,0.923916,93,0.372391,10
94,0.883471,94,0.466205,10
95,0.848934,95,0.791359,10
96,0.913366,96,0.389772,10
97,0.839685,97,0.649589,10
98,0.891361,98,0.450307,10
99,0.873496,99,0.49844,10
100,0.923729,100,0.374422,10
101,0.874576,101,0.645189,10
102,0.912782,102,0.420749,10
103,0.898874,103,0.447863,10
104,0.937114,104,0.333949,10
105,0.857837,105,0.567886,10
106,0.856386,106,0.549059,10
107,0.875704,107,0.529596,10
108,0.934045,108,0.344354,10
109,0.905971,109,0.408959,10
110,0.887646,110,0.457789,10
111,0.894081,111,0.457111,10
112,0.930041,112,0.379653,10
113,0.953113,113,0.280127,10
114,0.910332,114,0.416134,10
115,0.919729,115,0.426008,10
116,0.942066,116,0.320998,10
117,0.934638,117,0.342182,10
118,0.907436,118,0.397655,10
119,0.933931,119,0.339491,10
120,0.922274,120,0.373235,10
121,0.929102,121,0.349107,10
122,0.822378,122,0.679579,10
123,0.894135,123,0.448754,10
124,0.901838,124,0.441988,10
125,0.938076,125,0.327402,10
126,0.942911,126,0.31338,10
127,0.93017,127,0.36682,10
128,0.882287,128,0.493705,10
129,0.941106,129,0.331917,10
130,0.907099,130,0.420773,10
131,0.894151,131,0.455323,10
132,0.910849,132,0.423967,10
133,0.892957,133,0.482278,10
134,0.933624,134,0.34962,10
135,0.892238,135,0.44672,10
136,0.899658,136,0.425573,10
137,0.947966,137,0.310273,10
138,0.942784,138,0.326997,10
139,0.895947,139,0.438555,10
140,0.914926,140,0.381539,10
141,0.943806,141,0.306842,10
142,0.944454,142,0.313645,10
143,0.905417,143,0.399184,10
144,0.940348,144,0.341905,10
145,0.926651,145,0.377555,10
0,0.936664,0,0.334856,10
1,0.921586,1,0.431985,10
2,0.949183,2,0.304515,10
3,0.912359,3,0.38027,10
4,0.91434,4,0.381969,10
5,0.933409,5,0.353343,10
6,0.955485,6,0.277029,10
7,0.91151,7,0.432157,10
8,0.935511,8,0.347375,10
9,0.930176,9,0.348506,10
10,0.92633,10,0.373116,10
11,0.942262,11,0.317643,10
12,0.931964,12,0.348762,10
13,0.908535,13,0.429163,10
14,0.930898,14,0.341416,10
15,0.939936,15,0.3212,10
16,0.939308,16,0.316413,10
17,0.942907,17,0.304453,10
18,0.916853,18,0.390014,10
19,0.948079,19,0.319973,10
20,0.944157,20,0.304581,10
21,0.92743,21,0.377217,10
22,0.910209,22,0.393596,10
23,0.962152,23,0.265427,10
24,0.948009,24,0.304056,10
25,0.895305,25,0.465607,10
26,0.923344,26,0.364205,10
27,0.921654,27,0.377812,10
28,0.945969,28,0.307368,10
29,0.920271,29,0.377775,10
30,0.932054,30,0.358808,10
31,0.944542,31,0.318773,10
32,0.904915,32,0.434197,10
33,0.936169,33,0.331352,10
34,0.920682,34,0.373852,10
35,0.91994,35,0.362488,10
36,0.929315,36,0.354382,10
37,0.942575,37,0.336564,10
38,0.919167,38,0.41097,10
39,0.91112,39,0.410178,10
40,0.928919,40,0.337743,10
41,0.931209,41,0.338568,10
42,0.954921,42,0.291587,10
43,0.908425,43,0.396465,10
44,0.949542,44,0.296352,10
45,0.878064,45,0.514731,10
46,0.951055,46,0.292286,10
47,0.934388,47,0.342467,10
48,0.907287,48,0.407814,10
49,0.925501,49,0.361358,10
50,0.905168,50,0.398778,10
51,0.937457,51,0.324212,10
52,0.935075,52,0.34266,10
53,0.925624,53,0.370051,10
54,0.952041,54,0.289087,10
55,0.943752,55,0.299638,10
56,0.951139,56,0.28844,10
57,0.911295,57,0.398758,10
58,0.90878,58,0.392779,10
59,0.931583,59,0.346202,10
60,0.932909,60,0.328188,10
61,0.892668,61,0.453574,10
62,0.946154,62,0.303235,10
63,0.939362,63,0.325236,10
64,0.925162,64,0.355615,10
65,0.928337,65,0.338313,10
66,0.953793,66,0.298134,10
67,0.909752,67,0.403082,10
68,0.941435,68,0.323304,10
69,0.953251,69,0.302021,10
70,0.934463,70,0.339428,10
71,0.926415,71,0.356579,10
72,0.953651,72,0.295255,10
73,0.916207,73,0.376792,10
74,0.941809,74,0.304334,10
75,0.902207,75,0.430219,10
76,0.931683,76,0.354425,10
77,0.93012,77,0.345037,10
78,0.908223,78,0.413605,10
79,0.93355,79,0.330385,10
80,0.911325,80,0.411316,10
81,0.931095,81,0.349051,10
82,0.946336,82,0.299851,10
83,0.935972,83,0.331716,10
84,0.925818,84,0.349624,10
85,0.923386,85,0.354675,10
86,0.947635,86,0.304268,10
87,0.931268,87,0.344668,10
88,0.960757,88,0.263847,10
89,0.940879,89,0.342648,10
90,0.928129,90,0.363411,10
91,0.936645,91,0.340587,10
92,0.930047,92,0.338958,10
93,0.938266,93,0.328452,10
94,0.957646,94,0.2714,10
95,0.951822,95,0.316293,10
96,0.919319,96,0.374914,10
97,0.950776,97,0.279894,10
98,0.946311,98,0.307407,10
99,0.954943,99,0.281463,10
100,0.939448,100,0.319039,10
101,0.937401,101,0.325793,10
102,0.922043,102,0.353464,10
103,0.940827,103,0.316003,10
104,0.9415,104,0.321905,10
105,0.949225,105,0.295269,10
106,0.940625,106,0.320656,10
107,0.948189,107,0.292942,10
108,0.939954,108,0.326615,10
109,0.94169,109,0.29746,10
110,0.939507,110,0.340546,10
111,0.949131,111,0.293099,10
112,0.925156,112,0.358685,10
113,0.93477,113,0.323071,10
114,0.95815,114,0.269863,10
115,0.902251,115,0.411054,10
116,0.940265,116,0.333699,10
117,0.932929,117,0.322876,10
118,0.935087,118,0.328694,10
119,0.936997,119,0.3259,10
120,0.95755,120,0.270815,10
121,0.965024,121,0.242712,10
122,0.94209,122,0.30518,10
123,0.959854,123,0.271138,10
124,0.906101,124,0.409751,10
125,0.948183,125,0.308971,10
126,0.944671,126,0.296266,10
127,0.95801,127,0.276755,10
128,0.937969,128,0.341425,10
129,0.927594,129,0.348462,10
130,0.950383,130,0.291794,10
131,0.944287,131,0.304733,10
132,0.95585,132,0.282273,10
133,0.913198,133,0.402764,10
134,0.973312,134,0.236943,10
135,0.941897,135,0.321292,10
136,0.929531,136,0.340295,10
137,0.931615,137,0.353778,10
138,0.930818,138,0.333449,10
139,0.933477,139,0.335172,10
140,0.949785,140,0.293507,10
141,0.956563,141,0.283203,10
142,0.921712,142,0.373914,10
143,0.963772,143,0.266753,10
144,0.954682,144,0.277726,10
145,0.928743,145,0.347823,10
0,0.915978,0,0.371714,10
1,0.95535,1,0.278948,10
2,0.919922,2,0.391584,10
3,0.949103,3,0.311369,10
4,0.94271,4,0.328337,10
5,0.931982,5,0.346802,10
6,0.944675,6,0.326319,10
7,0.964736,7,0.259064,10
8,0.948635,8,0.295254,10
9,0.954614,9,0.279443,10
10,0.925409,10,0.385328,10
11,0.963457,11,0.24787,10
12,0.915466,12,0.375792,10
13,0.95912,13,0.263426,10
14,0.94942,14,0.2964,10
15,0.956103,15,0.274831,10
16,0.957289,16,0.26218,10
17,0.921546,17,0.365093,10
18,0.914976,18,0.373531,10
19,0.946857,19,0.296396,10
20,0.887809,20,0.533921,10
21,0.940851,21,0.322995,10
22,0.939111,22,0.325313,10
23,0.947762,23,0.297137,10
24,0.945181,24,0.29765,10
25,0.954164,25,0.286105,10
26,0.931382,26,0.337588,10
27,0.94958,27,0.294626,10
28,0.972551,28,0.238902,10
29,0.927823,29,0.346886,10
30,0.91102,30,0.389213,10
31,0.942202,31,0.313949,10
32,0.940233,32,0.319922,10
33,0.915183,33,0.390033,10
34,0.944452,34,0.309813,10
35,0.952894,35,0.280663,10
36,0.954389,36,0.285514,10
37,0.935842,37,0.324126,10
38,0.935866,38,0.334346,10
39,0.937291,39,0.322678,10
40,0.939737,40,0.334959,10
41,0.961109,41,0.267898,10
42,0.931276,42,0.349196,10
43,0.943756,43,0.326014,10
44,0.945514,44,0.294482,10
45,0.963882,45,0.255657,10
46,0.931226,46,0.34694,10
47,0.931916,47,0.349124,10
48,0.95286,48,0.29097,10
49,0.946509,49,0.295961,10
50,0.948741,50,0.298325,10
51,0.942491,51,0.30558,10
52,0.934557,52,0.327639,10
53,0.958057,53,0.27297,10
54,0.96954,54,0.247009,10
55,0.96648,55,0.245394,10
56,0.947282,56,0.300907,10
57,0.937732,57,0.324274,10
58,0.955974,58,0.271068,10
59,0.961297,59,0.262263,10
60,0.938079,60,0.319365,10
61,0.943739,61,0.309182,10
62,0.945813,62,0.309241,10
63,0.940659,63,0.330187,10
64,0.97165,64,0.236149,10
65,0.94779,65,0.284557,10
66,0.948641,66,0.296499,10
67,0.929526,67,0.363256,10
68,0.911406,68,0.388096,10
69,0.930304,69,0.338586,10
70,0.950549,70,0.308379,10
71,0.938449,71,0.337327,10
72,0.935025,72,0.325435,10
73,0.94623,73,0.297462,10
74,0.945363,74,0.307627,10
75,0.91446,75,0.375113,10
76,0.937528,76,0.332491,10
77,0.962092,77,0.264637,10
78,0.887132,78,0.494906,10
79,0.927834,79,0.343476,10
80,0.936608,80,0.325259,10
81,0.96387,81,0.25899,10
82,0.954871,82,0.271796,10
83,0.928628,83,0.356131,10
84,0.938947,84,0.319073,10
85,0.949289,85,0.296176,10
86,0.968198,86,0.244424,10
87,0.964958,87,0.247767,10
88,0.963246,88,0.254593,10
89,0.933825,89,0.325094,10
90,0.944954,90,0.296999,10
91,0.956709,91,0.273557,10
92,0.947194,92,0.308637,10
93,0.944895,93,0.304627,10
94,0.946842,94,0.295985,10
95,0.946013,95,0.307922,10
96,0.946475,96,0.309068,10
97,0.952055,97,0.282487,10
98,0.90973,98,0.389613,10
99,0.892768,99,0.446923,10
100,0.940673,100,0.325157,10
101,0.956274,101,0.280596,10
102,0.943643,102,0.313948,10
103,0.953472,103,0.294477,10
104,0.949339,104,0.309942,10
105,0.962999,105,0.25971,10
106,0.921355,106,0.389619,10
107,0.932452,107,0.325196,10
108,0.952576,108,0.286954,10
109,0.935649,109,0.336575,10
110,0.924512,110,0.359078,10
111,0.959296,111,0.261349,10
112,0.96657,112,0.239813,10
113,0.947432,113,0.299134,10
114,0.927998,114,0.350749,10
115,0.961354,115,0.249253,10
116,0.943914,116,0.302969,10
117,0.944839,117,0.303195,10
118,0.946571,118,0.301809,10
119,0.956143,119,0.274941,10
120,0.959858,120,0.257397,10
121,0.964906,121,0.25005,10
122,0.957707,122,0.273613,10
123,0.953576,123,0.276013,10
124,0.949163,124,0.28164,10
125,0.966704,125,0.242851,10
126,0.930672,126,0.346131,10
127,0.962014,127,0.257249,10
128,0.937211,128,0.330088,10
129,0.934657,129,0.321648,10
130,0.957223,130,0.273308,10
131,0.962135,131,0.246372,10
132,0.959595,132,0.270497,10
133,0.957693,133,0.275909,10
134,0.955812,134,0.277625,10
135,0.952562,135,0.277829,10
136,0.95541,136,0.287875,10
137,0.959453,137,0.259879,10
138,0.957532,138,0.261664,10
139,0.94941,139,0.288445,10
140,0.967465,140,0.233332,10
141,0.923978,141,0.353883,10
142,0.940817,142,0.31101,10
143,0.951069,143,0.277534,10
144,0.946293,144,0.300443,10
145,0.959623,145,0.28081,10
0,0.956797,0,0.274509,10
1,0.957584,1,0.273289,10
2,0.952292,2,0.281859,10
3,0.938027,3,0.314334,10
4,0.970219,4,0.231013,10
5,0.968461,5,0.235423,10
6,0.955794,6,0.279696,10
7,0.958712,7,0.27103,10
8,0.959419,8,0.252219,10
9,0.956811,9,0.265489,10
10,0.94229,10,0.311139,10
11,0.933323,11,0.320236,10
12,0.963335,12,0.24766,10
13,0.943469,13,0.303438,10
14,0.949299,14,0.288476,10
15,0.946355,15,0.303064,10
16,0.948153,16,0.286496,10
17,0.964992,17,0.246995,10
18,0.937512,18,0.3213,10
19,0.940867,19,0.323712,10
20,0.95064,20,0.290823,10
21,0.926533,21,0.354905,10
22,0.941179,22,0.305745,10
23,0.946909,23,0.30293,10
24,0.952472,24,0.276166,10
25,0.946485,25,0.299531,10
26,0.938501,26,0.32155,10
27,0.961939,27,0.248939,10
28,0.933233,28,0.322341,10
29,0.958514,29,0.271273,10
30,0.941638,30,0.306485,10
31,0.928093,31,0.364164,10
32,0.947757,32,0.2902,10
33,0.948558,33,0.30156,10
34,0.960988,34,0.247662,10
35,0.956587,35,0.268015,10
36,0.942656,36,0.310958,10
37,0.946314,37,0.29701,10
38,0.950985,38,0.29531,10
39,0.954048,39,0.288716,10
40,0.959716,40,0.264024,10
41,0.965914,41,0.236523,10
42,0.93134,42,0.33405,10
43,0.920122,43,0.361069,10
44,0.952205,44,0.278497,10
45,0.964194,45,0.241464,10
46,0.949181,46,0.293258,10
47,0.949066,47,0.301547,10
48,0.959625,48,0.259641,10
49,0.962945,49,0.258429,10
50,0.929632,50,0.334822,10
51,0.933487,51,0.334928,10
52,0.941056,52,0.306577,10
53,0.919299,53,0.371792,10
54,0.948584,54,0.293248,10
55,0.945339,55,0.315526,10
56,0.962295,56,0.250354,10
57,0.971284,57,0.248057,10
58,0.950443,58,0.283068,10
59,0.953337,59,0.276015,10
60,0.94795,60,0.281862,10
61,0.930352,61,0.342023,10
62,0.956436,62,0.269817,10
63,0.955551,63,0.267499,10
64,0.951591,64,0.278327,10
65,0.944183,65,0.310159,10
66,0.955995,66,0.263849,10
67,0.966128,67,0.238177,10
68,0.916203,68,0.388558,10
69,0.937581,69,0.307685,10
70,0.97118,70,0.245626,10
71,0.951995,71,0.285919,10
72,0.959603,72,0.268754,10
73,0.961484,73,0.260791,10
74,0.944761,74,0.302986,10
75,0.951061,75,0.284425,10
76,0.942128,76,0.314799,10
77,0.963973,77,0.253546,10
78,0.973231,78,0.232476,10
